Bedrooms,Bathrooms,SquareFootage,LotSize,YearBuilt,Location,ProximityToAmenities,CrimeRate,SchoolQuality,AvgIncome,PropertyTaxRate,HOAFees,HouseStyle,GarageSpaces,Basement,Fireplaces,HeatingType,CoolingType,RoofQuality,ExteriorQuality,KitchenQuality,TotalRooms,LotConfig,Neighborhood,ConditionOfHouse,DistanceToWork,AccessToPublicTransport,WalkScore,EnergyEfficiency,RenovatedYear,Age,SalePrice
1,2,3876,0.5814351544409891,1999,Urban,0.6659787441666843,95.95942050277405,9,160439,2.867922979264399,359.99461551636216,Contemporary,3,No,2,Oil,Window,4,2,2,5,CulDSac,East,2,24.35815361039897,8,70,4.343515198459703,1964.0,23,813063.1432314425
4,1,1702,0.837063727200479,1906,Suburban,1.697919677530088,38.51626277725405,7,149277,1.9880004522635941,42.48491871612464,Ranch,2,No,1,Oil,Central,1,3,2,10,Corner,East,7,4.2823864022654545,3,54,5.413300775457159,1974.0,116,374402.9960938767
5,1,1841,0.7272036960679072,1929,Rural,1.1801456359738085,34.15696329442751,2,60383,2.1447098383413286,53.25581851590072,Colonial,2,Yes,2,Solar,Window,4,1,3,4,FR2,West,3,3.4359110411352614,1,72,8.879852990466668,1997.0,93,368788.3779819946
1,2,1115,0.7118603558649111,1982,Rural,4.6339121544864605,87.46057945031659,9,172857,0.6597783023728527,63.67438818794263,Ranch,2,Yes,2,Gas,None,1,3,2,7,Inside,East,8,24.59978896076562,3,98,6.3282931305461165,1990.0,40,257339.9119667529
1,3,992,0.35812851731030293,1948,Rural,4.3530365458104425,56.38670318917666,8,70910,0.914986151687813,452.1884168304963,Cape Cod,2,Yes,0,Electric,None,4,2,2,13,Corner,West,2,24.00371314729107,2,11,7.2262087498854015,2018.0,74,217948.1399720482
5,1,1230,0.27220208489859327,1988,Suburban,2.5484478283862306,51.644434190282155,5,185927,1.2523806910289705,262.92481813190665,Contemporary,2,No,2,Electric,Central,2,1,4,14,FR2,South,7,13.736447540422303,6,51,5.974831337307766,2014.0,34,322583.1101623506
3,1,4316,0.25034191629674873,1915,Rural,0.4005849849709533,72.69779195284309,3,54281,1.8484482950703578,395.7875481964956,Bungalow,0,Yes,1,Electric,None,1,3,1,7,FR3,West,3,3.736479481371912,7,56,6.430176824140022,2001.0,107,764552.7948539177
2,1,2447,0.8643320742066093,2010,Suburban,3.601355495856466,57.98342382810904,7,143838,2.441477239958303,57.64562994180012,Cape Cod,1,No,2,Gas,None,2,1,2,8,FR2,South,9,15.725633140850075,9,45,5.7834982844818015,1957.0,12,514760.71493674535
4,3,3255,0.829405479246069,2017,Suburban,3.1547174835476968,16.251564475711533,2,34841,1.3031021944714676,463.8213527542975,Bungalow,0,Yes,1,Solar,Window,1,1,1,13,FR3,West,7,12.146694400137653,5,43,0.26866522195823195,2017.0,5,715115.1398068683
2,3,1579,0.4685448516116919,2003,Suburban,4.8557178865696295,67.41976228649297,3,127204,1.3909560761969348,410.5710457486051,Cape Cod,3,No,2,Solar,Central,2,2,2,4,FR3,Central,9,15.797149215798374,4,23,9.995983822000198,1988.0,19,373613.56499542383
5,2,4002,0.1757843828216319,1950,Rural,2.8388708773248474,13.346887928212848,9,90155,1.140377212934372,112.38207238767805,Ranch,1,No,2,Solar,Window,1,4,3,10,CulDSac,South,2,13.476908459754688,1,8,0.33609240212896685,2004.0,72,822355.4755247305
1,3,4471,0.41313963937858544,1971,Suburban,1.7483292446742562,80.5857705334062,4,187990,1.1365233232382648,437.09111664697673,Ranch,1,Yes,2,Oil,Window,4,3,2,14,Inside,South,6,17.27117519503123,6,11,3.951480082336537,1953.0,51,885741.2334872235
1,2,877,0.6383762814300659,1981,Rural,2.6432062985349236,98.97365977122709,4,86313,2.8721596147369914,131.72137969840463,Contemporary,1,No,1,Oil,Window,2,2,2,5,FR2,East,5,21.95032669614217,8,99,1.0511567829893342,2004.0,41,223956.47878744436
4,2,832,0.48168299675595516,1991,Rural,4.89839012788213,37.73876249747763,3,141688,2.088642949047225,102.66993966952825,Bungalow,1,Yes,0,Oil,None,4,3,1,14,Inside,South,2,23.35836715770033,4,8,0.9692845044093246,2020.0,31,262655.3523896368
1,3,2152,0.7911798050588452,1979,Urban,3.51217591941185,44.47558982020126,5,178515,0.8897531088498671,132.1219684061062,Cape Cod,2,Yes,1,Oil,None,1,4,3,14,FR3,West,4,19.6449748480164,1,21,7.935269516744836,1953.0,43,506573.7155918723
1,2,3870,0.9977416811388161,2015,Urban,3.392683075842551,4.643365548281231,3,193322,2.30562144521065,454.97753163630466,Colonial,3,Yes,0,Electric,Central,4,4,4,5,CulDSac,Central,4,6.368748143868585,5,16,4.25925779358077,2017.0,7,807597.7941811725
4,3,3009,0.231575484026452,1982,Suburban,1.2793397896568386,1.3733188082578285,9,162994,2.3050528584000727,457.79599275743476,Colonial,1,Yes,1,Electric,None,1,4,1,11,Inside,Central,8,12.215129255351014,5,32,8.01138708298765,2000.0,40,681065.4128316717
4,2,4112,0.4866682786765938,1941,Suburban,3.743652336047027,92.14193348763277,3,61976,2.166175490134263,164.49788734398442,Contemporary,1,Yes,2,Solar,Central,4,4,3,12,Corner,East,7,2.6011088477037885,2,46,2.7278647068083153,2021.0,81,782112.0665227316
5,3,625,0.4594347068247809,1916,Rural,3.776331964411682,12.862406043919206,2,173063,0.836801112726659,352.7170925472756,Bungalow,2,Yes,2,Oil,Window,2,3,3,9,FR3,West,5,13.82437497821756,6,87,2.5646279180623477,1981.0,106,141523.26290548604
1,3,1060,0.33926790611150326,1962,Suburban,1.6547160205019362,44.577874755947036,5,134405,1.5199787086739673,337.87262758209164,Colonial,0,Yes,0,Solar,Window,1,1,1,14,Corner,West,9,29.125012675383108,9,14,2.512313818144621,1970.0,60,264169.2699627769
1,2,4364,0.2381907408842751,1944,Suburban,2.470197778714495,81.53546238555614,6,83744,0.7668908262360328,403.2813160652016,Contemporary,0,Yes,0,Gas,None,4,1,2,4,Inside,North,1,19.431055873934817,6,92,6.161456264079193,1963.0,78,809081.8959450319
5,1,4031,0.11240751066517626,1976,Rural,1.5435563314082348,88.93187599283195,1,183805,2.5415512602303414,148.25475007106553,Contemporary,0,Yes,1,Oil,None,1,4,3,4,Inside,South,4,5.061069182573158,8,95,8.149993898456,2013.0,46,817651.3798905247
3,2,4083,0.8927633513625135,1906,Suburban,1.3676548445890049,51.93976852834676,6,32473,2.137930357944798,255.06927095520092,Bungalow,3,No,1,Oil,Central,1,4,4,14,Inside,East,5,8.42304096337526,3,32,4.522610100752406,2019.0,116,752011.8363435332
3,3,2594,0.4488562628020017,1926,Suburban,0.22689074422247724,56.50325249759498,10,169180,1.768009841919546,333.8369755041434,Colonial,0,No,0,Solar,None,1,1,2,10,FR2,Central,8,2.4049225659251308,2,92,3.7924889064108234,1971.0,96,530355.5063309898
3,1,1090,0.5220507425750465,1909,Rural,1.4975375488013274,66.96839724632724,3,58715,1.3575386912514915,13.128409404953024,Colonial,1,Yes,0,Solar,None,3,2,1,11,FR3,North,3,5.881209759482996,4,14,9.735795542016493,1954.0,113,158719.15062410873
5,2,1672,0.92109494579087,1933,Rural,2.814452754403547,96.13824701437153,4,193282,0.9606236862360835,188.36937266547733,Colonial,2,No,1,Gas,None,1,4,1,6,FR3,West,5,14.891328482594446,9,26,1.167540360116388,2006.0,89,333103.74256986764
1,2,3773,0.7874759536401504,1935,Urban,0.10784581899024126,60.26699609445051,6,67317,0.7661189720827697,347.94417883928446,Ranch,2,No,0,Solar,Window,4,1,1,12,FR3,South,3,10.673263252144665,9,97,4.866326820448926,1974.0,87,672986.5549753747
5,2,815,0.17397620091132499,1924,Rural,1.4877735106673706,55.947525945634624,8,95516,2.923101518842249,126.29754655956671,Colonial,0,Yes,0,Oil,None,3,2,1,7,FR2,Central,7,6.516888360608617,3,60,4.084877531814344,1960.0,98,207843.9767685911
5,1,2323,0.5871489692273553,1905,Urban,4.418910628383926,1.4534135265990678,9,194434,0.9991216048900576,478.8520535032436,Cape Cod,2,Yes,0,Electric,None,4,1,4,7,Inside,North,3,4.824653200104255,1,67,0.9812659658689038,1950.0,117,492949.90486381983
3,3,2192,0.47013966269358115,1923,Suburban,3.0088780670260684,8.094970202235608,6,84604,0.6496865668034641,15.080685753419477,Ranch,1,No,0,Gas,Window,3,2,4,6,Inside,West,7,19.854097950827576,1,81,2.682003620882192,1980.0,99,454840.9565099658
2,2,3206,0.8073505189498247,1917,Rural,3.0785278379968046,57.71716266239962,7,34889,2.904166930456241,479.0435937937114,Ranch,0,Yes,2,Gas,Window,1,3,3,11,Corner,Central,2,16.964020117749108,4,84,0.2844121257911203,1998.0,105,565199.6819579568
1,2,758,0.7380209202313518,1986,Rural,2.076485094629131,93.62403878072033,5,103748,1.8723793533945678,108.38193400520002,Ranch,1,Yes,2,Oil,Window,2,2,4,12,FR2,Central,7,25.3578892103386,4,47,8.76954288982957,2009.0,36,208131.75490535257
3,2,3913,0.7058854358155184,1905,Rural,3.4147135031128144,86.6691348399395,9,61971,2.4916418374778573,24.411020962684994,Ranch,3,Yes,0,Electric,Window,2,4,1,4,CulDSac,West,9,5.905960128968727,6,7,6.078495289904011,1959.0,117,725466.513291147
2,2,3441,0.37351759370590204,1928,Suburban,1.03067055452876,98.25789229922046,4,80551,0.6094146179957964,146.23701661177873,Contemporary,1,No,1,Solar,None,1,2,4,5,FR2,West,5,25.51557106788326,5,5,8.150184978702507,2016.0,94,623032.9000759202
2,2,2376,0.8147155438792918,1924,Urban,4.111859370882539,52.7834037561274,10,164273,1.9173646436991367,393.14115364511264,Cape Cod,1,Yes,2,Solar,None,3,2,2,4,Corner,East,6,17.548379590515754,6,62,5.215544524029898,1982.0,98,502886.7991960116
4,3,2652,0.09977173081511816,1954,Suburban,0.671776687685909,78.79309384377669,6,138957,1.495524910294988,376.22100322402656,Bungalow,1,No,1,Electric,None,4,4,2,7,Corner,Central,3,8.353584222401611,7,83,5.995098294218943,1956.0,68,594062.4676097777
1,3,2895,0.20164365636055886,1980,Suburban,3.3144066378002357,84.04003314893404,5,119882,2.429911085874709,104.42020821139603,Colonial,1,Yes,1,Electric,Central,2,3,3,13,Corner,West,5,8.569817646771082,7,1,7.0085447780916486,1956.0,42,619996.4457307477
2,2,2296,0.3688421093290161,1945,Rural,1.7716316965164471,64.80316573308617,1,67958,0.5960641140976465,98.39506679589971,Ranch,3,Yes,2,Oil,Window,1,2,1,10,Inside,North,5,12.016221509243646,9,21,9.08011627464215,1963.0,77,430706.169071941
3,1,3593,0.12296706901581722,1923,Urban,3.7628135558541365,33.874990421450725,5,35681,1.5042264214040357,321.2899579022704,Bungalow,0,No,1,Solar,None,1,3,4,10,CulDSac,South,3,14.07375289167043,6,20,0.9175188782584576,1953.0,99,644560.6740281004
4,3,3069,0.273244563657957,1974,Suburban,2.793846301203498,46.99784346577944,5,131982,2.4976835487154903,229.04134483786527,Contemporary,1,Yes,1,Oil,None,3,1,3,9,Corner,East,8,2.933899999738039,8,5,3.3094839473572693,1967.0,48,684414.6668647333
1,1,2546,0.8386434338480222,1925,Rural,2.3165298885457095,85.79170722435677,9,76870,1.8067431615959249,396.1449766654511,Bungalow,0,No,0,Solar,None,2,1,3,14,FR3,West,6,25.338975387156673,2,95,7.090261907000005,1957.0,97,454492.98252623336
5,3,4409,0.9508389609005754,2014,Suburban,0.9301697702569103,29.854792598216395,1,158396,1.87509685249651,12.066389346276797,Ranch,2,No,0,Solar,Window,1,4,4,8,Inside,South,3,4.085461545063724,8,69,9.583505630013928,2005.0,8,932044.763754446
3,2,3383,0.33937223798548094,1997,Suburban,3.2204251749933293,92.37431312666486,5,97203,0.7429117049149138,305.20593038028557,Cape Cod,1,Yes,0,Electric,Window,2,3,3,14,CulDSac,East,1,14.762065369381508,9,12,9.808074284900055,2002.0,25,711551.0813021191
2,3,4244,0.3012900137893963,1927,Rural,4.876372232760024,22.98063414226651,7,189224,0.8308263903002284,365.33600611993796,Bungalow,1,Yes,2,Oil,Window,4,4,1,7,FR3,Central,1,11.797562879132192,4,0,6.381030091372624,1977.0,95,861243.1719216085
2,2,3100,0.3158980196341055,1902,Rural,4.1454567820443735,74.95164151567806,6,80061,2.192499013414465,496.6930560143345,Ranch,2,No,0,Electric,None,1,4,4,11,CulDSac,South,2,15.612468987202313,5,21,1.9359847775486727,1967.0,120,578419.6535511191
3,3,4245,0.3138331329833016,1974,Urban,0.3940401436861578,63.055923434573835,6,88235,2.1876165557247997,339.39084711842344,Ranch,0,No,1,Oil,Window,1,2,2,10,CulDSac,East,5,26.680734253511076,5,23,1.1920891141395673,1994.0,48,845384.4405937411
2,2,3245,0.08413367307667435,1937,Suburban,1.9435239539698366,74.95994411207623,7,67890,2.9477584856306835,115.92257827498315,Colonial,3,Yes,1,Solar,None,4,1,2,14,FR3,West,7,29.678106025755135,2,63,9.460436442804255,2010.0,85,599115.0541787571
4,2,2949,0.9305705290145527,1960,Rural,4.635356745032332,43.73475724325948,6,120073,2.279882470163876,54.09309744001939,Colonial,1,Yes,1,Gas,Central,1,4,4,14,FR2,West,1,1.0980054941413715,5,40,4.339276894625074,2008.0,62,581002.82920814
1,2,2532,0.25301323449181196,1977,Rural,2.564914363029405,93.26410625539846,5,91401,1.7331087398336182,320.4583873220377,Cape Cod,2,Yes,1,Gas,Window,3,2,3,13,CulDSac,East,1,12.100563235893228,9,93,1.9481603326268482,1953.0,45,522040.04379541415
4,2,3894,0.4490038703773347,1950,Urban,3.3443479464600783,63.24722024114774,10,41217,2.6433195588338823,261.59153375910796,Colonial,2,Yes,1,Oil,Window,4,2,3,4,FR2,Central,4,24.619510662058683,4,21,9.33892515777601,1981.0,72,750362.3868019509
2,1,2357,0.05920253860391936,1989,Urban,4.571736793397813,28.829580455425628,5,78351,0.7611824645398406,449.5726442225082,Cape Cod,1,Yes,2,Oil,None,3,3,2,9,CulDSac,East,6,10.134784967728322,3,60,1.0452427156431188,2003.0,33,492562.711199745
5,2,1716,0.8650573363693044,1947,Rural,4.3815939830574155,63.84550706521437,9,63741,1.6232395522406362,363.3040105906375,Contemporary,0,No,1,Electric,Window,4,1,2,5,FR3,North,9,19.64656718959639,7,11,7.295710968570751,1967.0,75,387691.3562145043
1,1,3167,0.7445994772321713,1920,Urban,2.558919840148504,28.681574720703118,8,181726,1.2177727773189244,254.87122502131032,Contemporary,0,No,2,Solar,Window,4,3,1,7,CulDSac,East,1,29.771646511110585,8,89,6.252630275433342,1965.0,102,573838.6840795045
1,1,4099,0.9494182334150181,1953,Rural,2.2444668830222505,29.36323917598742,10,31408,0.7615945173190639,201.7947353825738,Colonial,1,No,1,Gas,None,3,3,3,8,Corner,East,5,19.579753020070342,6,3,0.8773466438089184,1990.0,69,736696.6952102224
3,2,1092,0.7925347052365791,1955,Suburban,1.7644938305499769,39.95985116208679,4,72903,2.4087552118009157,202.18734978541013,Contemporary,2,No,2,Electric,None,4,4,1,11,Corner,West,9,3.780145639886433,6,82,3.3874879563944216,1970.0,67,205581.7079465978
3,1,3906,0.34802118644946195,2002,Urban,3.623195271498167,85.2430417569119,4,137042,1.7769800762472097,113.15214307561727,Bungalow,1,Yes,2,Oil,None,2,3,2,9,CulDSac,Central,8,25.366492730142575,5,79,1.4993068954001065,1987.0,20,771611.4326749997
5,3,1219,0.28547969079200247,1993,Suburban,1.5062353174105623,50.0297874393992,10,162290,1.8919217997437268,8.662985877848527,Bungalow,3,No,1,Solar,Central,3,4,2,14,FR3,East,7,29.016394400129624,6,11,6.044985925331613,1975.0,29,380561.50939997623
1,2,3832,0.7128304921756283,1958,Suburban,1.324449271511411,67.89008422302074,5,152189,1.5281379697758224,287.45529410355306,Bungalow,3,Yes,1,Electric,None,4,3,2,5,FR3,South,2,21.518998428316593,9,32,4.771130316774288,1994.0,64,772956.8162732961
5,1,4423,0.3959071362599744,1971,Suburban,1.8456244835585227,39.1967740274463,3,139268,1.650843079006838,106.20736626160759,Contemporary,0,Yes,1,Electric,Window,3,2,2,8,Inside,West,9,12.862508945370573,2,20,0.04275124660490959,1976.0,51,874150.2939987978
3,2,2980,0.5879042649649857,1950,Rural,0.968353778706081,26.360543980688146,8,60105,0.7900434678075079,104.16345886402073,Bungalow,3,Yes,1,Oil,Central,4,1,1,8,FR3,West,8,28.47780517269002,3,99,9.75710566283908,2000.0,72,656855.029493996
3,2,2146,0.05594459747514672,1919,Suburban,3.5060870981342602,95.46401607162313,7,99634,2.182294560717441,62.690614338240245,Cape Cod,2,Yes,0,Solar,None,4,1,2,9,FR2,East,9,29.07287444395135,1,72,3.4958464988954043,2013.0,103,429034.20900081564
1,2,4163,0.10879141659645149,2011,Suburban,3.1195791817200007,60.358124712306264,5,147426,1.5811183990130344,94.79774508834637,Ranch,3,Yes,0,Gas,Central,2,1,4,4,CulDSac,South,9,28.085943933225142,4,71,2.5820439283705,1987.0,11,874321.2662400405
4,1,2205,0.5585995441225686,1995,Suburban,2.4661048171676336,93.39513385827183,10,168691,2.541918932823958,15.894574777568838,Colonial,1,No,2,Electric,Central,2,2,3,11,Corner,East,9,12.648660568147378,2,83,2.2244295579410265,1966.0,27,507880.9111308939
2,3,4352,0.5877680641257569,1985,Rural,2.012596318381618,20.341300219831503,3,173011,0.9907180003576903,337.115724874266,Cape Cod,2,Yes,2,Oil,Window,2,2,2,6,FR3,South,3,23.796376382080982,6,73,1.5881589617356784,1970.0,37,885400.3508516534
3,3,2490,0.7638802972363764,1958,Suburban,4.554406460193984,14.689416391293275,5,48226,1.0126377335470895,200.69855815634713,Bungalow,0,Yes,0,Electric,Central,4,3,3,8,Corner,West,7,19.79829109150477,1,95,9.991370762165099,2016.0,64,519454.9263788873
3,1,1875,0.17536705364276367,1970,Suburban,0.2427065464466159,85.58229071239036,3,55322,2.114398928826719,280.7622993865725,Ranch,0,Yes,2,Oil,None,2,3,2,10,Inside,South,1,5.801346643624811,8,91,2.9510946788160486,1959.0,52,368248.23269566114
4,2,3343,0.5375239295689398,1908,Urban,3.8686279431857664,68.09172126172514,10,147504,2.6150085584934923,318.47880901039974,Colonial,3,No,1,Oil,Central,3,3,1,6,CulDSac,East,9,16.297689599476044,6,73,4.055134972242817,2012.0,114,664226.6217758141
4,1,3093,0.23472526221010415,2008,Rural,4.519356901569555,18.657849925364133,5,88215,1.6804945965454383,486.2422811380796,Cape Cod,0,Yes,2,Oil,Central,4,3,3,13,FR3,North,9,22.55688476929479,9,71,8.71355916178089,2019.0,14,654798.744299074
5,1,956,0.13853631358455995,1900,Suburban,2.2871374392066373,26.935970066353775,1,177950,2.31738467183275,34.132932927750495,Colonial,1,Yes,2,Solar,Window,3,1,1,9,Corner,North,3,26.929412140976627,6,51,6.418875035428782,2005.0,122,148699.39771055884
5,1,1469,0.43997100435752684,1928,Urban,2.798383408206169,80.06639415253112,6,167632,2.998324803732714,208.958842415719,Contemporary,2,Yes,2,Gas,Window,2,3,2,8,FR3,South,5,25.94665192699333,7,46,3.6869441174527253,1983.0,94,346415.4516840717
2,2,1485,0.20516981568460435,1962,Rural,4.727872070621986,45.386861999593606,10,199350,2.9756640993223202,122.94896676324052,Bungalow,1,No,0,Solar,None,4,2,4,10,Inside,East,8,5.062425755471722,5,96,8.98328435923853,1985.0,60,362076.4690657419
2,1,2601,0.2606928792827027,1971,Rural,1.1401598248990208,67.05405065060908,4,197284,2.3608421070542502,238.35596592840707,Cape Cod,1,Yes,0,Gas,Window,3,2,4,13,Corner,Central,6,14.89698077131372,8,58,7.497242022136001,1998.0,51,531368.6313688112
1,2,1883,0.3516768508760266,1955,Rural,2.6486607541449563,31.83520221360109,4,124835,2.348966224195622,460.23615030694407,Cape Cod,1,No,2,Oil,None,1,2,4,14,Corner,North,9,14.608924569093157,8,46,2.279005075416997,1978.0,67,373654.7807279407
5,1,1219,0.29641898070603645,2017,Rural,2.4261335229282435,38.12299527748767,8,103079,1.1190472179972641,361.9921326240756,Ranch,1,No,1,Gas,None,3,4,4,6,CulDSac,West,3,27.012743325988705,9,55,6.437389945999205,1965.0,5,364609.04577963304
3,3,1482,0.13321173253564908,1967,Rural,1.3661239745648135,99.07125586231051,2,53946,2.5838490788594344,330.9747932399467,Ranch,2,Yes,2,Solar,Window,4,4,4,5,CulDSac,East,7,0.5571506195375721,6,12,9.223984982924016,1981.0,55,304663.7753907107
5,1,1396,0.13542043261671716,1934,Rural,4.111106828828229,24.761708717471855,4,192812,1.5127553176178015,220.6229382155887,Ranch,2,No,0,Electric,Central,1,4,1,7,Corner,East,6,22.292049359994365,1,43,4.964608784504126,1964.0,88,300218.4210795563
3,1,4242,0.23358694447245976,1902,Suburban,4.508042914339856,50.6456377036514,2,140733,2.9049847746670565,335.55624918721793,Colonial,1,No,1,Solar,Window,2,3,4,6,CulDSac,North,5,18.749924738114828,9,34,7.3361240283166715,1963.0,120,724520.6208179125
4,3,4025,0.098031228561562,2017,Suburban,3.9314696409622236,84.44023431905322,1,37253,0.7035692217673388,16.187688637204044,Bungalow,1,Yes,2,Solar,Central,2,1,2,7,Corner,Central,4,27.686358458708703,3,28,9.711037439891593,1961.0,5,836991.4948738306
5,2,1896,0.6451341686930808,2008,Suburban,1.0572589081581811,23.9223213665858,10,109311,1.589600922181815,293.11933601494724,Colonial,0,Yes,0,Solar,Central,3,1,1,10,FR2,West,5,13.97906183478627,9,55,6.904141408952129,1951.0,14,483881.08899873885
4,2,844,0.32296038068345684,2003,Suburban,0.5250683139567697,41.521375668433066,3,62813,1.8896012192087466,276.8882812996241,Bungalow,0,Yes,1,Solar,None,2,3,1,8,FR3,Central,4,19.90133137132727,7,4,1.0243868976608062,1972.0,19,215630.8231923699
2,1,3495,0.3157586693806174,1906,Urban,3.0666779779961777,61.50912873699883,8,188704,1.5128905177154122,173.32021598159642,Cape Cod,2,Yes,2,Solar,None,3,3,4,7,FR2,West,3,29.196037397435497,3,66,2.445595509312893,1971.0,116,615969.9200522234
2,3,1529,0.3653983795258769,1926,Suburban,0.3797643264984313,48.118815147510254,6,78365,1.0264479762623584,100.7570627120542,Colonial,0,No,0,Gas,Window,3,4,3,9,FR2,North,7,22.44516100601931,9,52,5.95096437342649,2007.0,96,319915.48549808684
